farmer_node_id,village_location_id,district,state_code,latitude,longitude,farm_size_ha,primary_crop_id,primary_crop_key,secondary_crop_id,secondary_crop_key,market_preference_mandi_id,road_access_km,is_synthetic,generation_method,seed,dataset_version
FRM_2FB681340133,LOC_F691003C80DE,Etawah,UP,26.970358,79.07169,1.55,CRP_2554D1918FBC,paddy,,,MND_316B3A33D09D,1.052,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7C76855AE3F8,LOC_5CD1837277D8,Jhajjar,HR,28.735251,76.514204,4.59,CRP_E91C254AD588,potato,CRP_E2253B73169D,guar,MND_372DA5A01CDA,0.825,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C92B7CF56C26,LOC_F691003C80DE,Etawah,UP,26.95821,79.111218,1.25,CRP_D955CA97E44D,maize,CRP_C7952894B2A5,moong,MND_316B3A33D09D,1.202,True,agri_envelope_ring_v1,20260903,v0.1
FRM_371B5E3A0CD5,LOC_A4ADDA9C3133,Tarn Taran,PB,31.507237,75.092426,3.29,CRP_352B5B6699D8,mustard,,,MND_E2F2E16B54CD,1.354,True,agri_envelope_ring_v1,20260903,v0.1
FRM_481DF0017A31,LOC_68D2FA5C59F3,Jalandhar,PB,31.246526,75.42459,3.39,CRP_5ED728C2FA5D,tomato,CRP_DE6C334339AC,wheat,MND_DA6DF57ACFEE,0.301,True,agri_envelope_ring_v1,20260903,v0.1
FRM_990E142A04A0,LOC_1D4362D32EE1,Sambhal,UP,28.574622,78.688758,4.15,CRP_E91C254AD588,potato,CRP_7CC27C59C145,urad,MND_B8828956892C,0.791,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E0C63C191E1E,LOC_B630E2FA2D98,Aligarh,UP,28.045321,78.181856,0.76,CRP_7CC27C59C145,urad,CRP_C7952894B2A5,moong,MND_1BD2DF2540D5,2.091,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E3363526EA35,LOC_616479F5D72D,Kapurthala,PB,31.231979,75.496362,1.24,CRP_DE6C334339AC,wheat,CRP_D7A9EAD0B15C,barley,MND_46CD786BC585,0.249,True,agri_envelope_ring_v1,20260903,v0.1
FRM_EA158DE86ED9,LOC_4C6786010384,Sambhal,UP,28.676223,78.651648,5.12,CRP_D7A9EAD0B15C,barley,CRP_BF35A2D3261F,cauliflower,MND_2E59AF542C18,0.473,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B0B22318262D,LOC_C2A8913501B8,Yamunanagar,HR,30.215051,77.168961,14.64,CRP_5ED728C2FA5D,tomato,CRP_E2253B73169D,guar,MND_3F6468C86419,0.612,True,agri_envelope_ring_v1,20260903,v0.1
FRM_87A21D801B97,LOC_B86D995FA8C1,Sitapur,UP,27.467543,80.833847,2.36,CRP_352B5B6699D8,mustard,CRP_B2E55E456CF4,sugarcane,MND_954F0551D2D8,1.203,True,agri_envelope_ring_v1,20260903,v0.1
FRM_6C3AFB5D53FC,LOC_E291235DE4A4,Charkhi Dadri,HR,28.559396,76.401121,0.55,CRP_5ED728C2FA5D,tomato,CRP_D7A9EAD0B15C,barley,MND_F02880680127,0.908,True,agri_envelope_ring_v1,20260903,v0.1
FRM_1D910B99C7A3,LOC_0EE5FC5841BD,Kaithal,HR,29.822824,76.27483,1.73,CRP_7CC27C59C145,urad,,,MND_7491C25B20FE,1.141,True,agri_envelope_ring_v1,20260903,v0.1
FRM_62A3DC64E5A2,LOC_109E57D81710,Etawah,UP,26.961881,79.017068,1.91,CRP_7CC27C59C145,urad,,,MND_316B3A33D09D,1.031,True,agri_envelope_ring_v1,20260903,v0.1
FRM_DB636D19F0F5,LOC_C64559BC210D,Ambala,HR,30.275041,76.918303,0.31,CRP_2554D1918FBC,paddy,CRP_C7952894B2A5,moong,MND_9C5A213D03D2,0.554,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3939CA7D6868,LOC_CA2DD1E9945E,Jalandhar,PB,31.225113,75.523617,1.24,CRP_8F398886C326,sunflower,CRP_CAA75103C53B,gram,MND_46CD786BC585,0.116,True,agri_envelope_ring_v1,20260903,v0.1
FRM_818981CEF2E7,LOC_B180371A26BB,Aligarh,UP,28.028907,78.124009,2.45,CRP_5ED728C2FA5D,tomato,CRP_DE6C334339AC,wheat,MND_1BD2DF2540D5,0.816,True,agri_envelope_ring_v1,20260903,v0.1
FRM_70BEFE5DD768,LOC_9745039C450C,Mainpuri,UP,27.265844,79.269085,7.72,CRP_E91C254AD588,potato,,,MND_9AC86A6D5AEC,0.482,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D259E512CF1F,LOC_47F01FF23019,Fatehgarh Sahib,PB,30.76714,76.492508,7.38,CRP_E91C254AD588,potato,CRP_B2E55E456CF4,sugarcane,MND_D400EAD28DB3,1.062,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E16DCCE246F1,LOC_13DC40CB1B38,Rohtak,HR,28.824633,76.670191,1.48,CRP_8F398886C326,sunflower,CRP_28F945D9AC9C,bajra,MND_372DA5A01CDA,0.691,True,agri_envelope_ring_v1,20260903,v0.1
FRM_965BF9DF952C,LOC_13393DA1C27D,Saharanpur,UP,29.849658,77.78656,3.61,CRP_DE6C334339AC,wheat,CRP_E91C254AD588,potato,MND_D5BFCB18509B,0.898,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3F275EA4583C,LOC_27D0F9F4D953,Barnala,PB,30.353493,75.530112,0.71,CRP_69E399851C84,cotton,CRP_D7A9EAD0B15C,barley,MND_DEA1CD5F415B,0.117,True,agri_envelope_ring_v1,20260903,v0.1
FRM_FD5BC13C631F,LOC_B2D5E4664374,Sirsa,HR,29.770382,74.910188,3.39,CRP_2554D1918FBC,paddy,CRP_69E399851C84,cotton,MND_5C10FF171343,1.713,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E4FEDF795FF3,LOC_3CBD0E793CF4,Fatehabad,HR,29.264384,75.611435,1.0,CRP_28F945D9AC9C,bajra,,,MND_07DDCCA966AE,1.197,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3C6A28F6047F,LOC_DB4194114CBE,Prayagraj,UP,25.275467,82.150943,2.22,CRP_D955CA97E44D,maize,,,MND_EE2349EB6FB3,0.504,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0E69C90F771C,LOC_62490A6BA2B3,Sambhal,UP,28.655416,78.641955,3.02,CRP_28F945D9AC9C,bajra,CRP_2554D1918FBC,paddy,MND_B8828956892C,1.236,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9C7BA9C06A08,LOC_F3E4F1EEA810,Pathankot,PB,32.096688,75.536347,0.39,CRP_D955CA97E44D,maize,CRP_69E399851C84,cotton,MND_46CD786BC585,1.172,True,agri_envelope_ring_v1,20260903,v0.1
FRM_453580A4C7E1,LOC_D879F644CD06,Sangrur,PB,30.283847,75.558034,0.39,CRP_69E399851C84,cotton,,,MND_DEA1CD5F415B,1.794,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3F71E6F920D0,LOC_29B8715362AE,Kapurthala,PB,31.47994,75.547261,0.2,CRP_B2E55E456CF4,sugarcane,CRP_C7952894B2A5,moong,MND_46CD786BC585,1.027,True,agri_envelope_ring_v1,20260903,v0.1
FRM_428319BDF089,LOC_7AFDF4F8CF27,Faridabad,HR,28.422876,77.215708,0.85,CRP_E91C254AD588,potato,CRP_E2253B73169D,guar,MND_96A0566277F9,0.583,True,agri_envelope_ring_v1,20260903,v0.1
FRM_FB3650DD8248,LOC_71CBAF565B86,Gurdaspur,PB,31.810963,75.449736,2.57,CRP_E91C254AD588,potato,,,MND_46CD786BC585,0.634,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8B197D31667B,LOC_194C714F40DB,Mahendragarh,HR,28.285824,76.070277,0.71,CRP_8F398886C326,sunflower,CRP_E2253B73169D,guar,MND_F02880680127,0.392,True,agri_envelope_ring_v1,20260903,v0.1
FRM_686463438A06,LOC_2A0DC1141588,Gorakhpur,UP,26.837087,83.538864,0.47,CRP_CAA75103C53B,gram,CRP_7CC27C59C145,urad,MND_362E0E09CB0D,1.009,True,agri_envelope_ring_v1,20260903,v0.1
FRM_16D80654EE97,LOC_670E890B68C5,Sambhal,UP,28.556492,78.658663,1.46,CRP_2554D1918FBC,paddy,CRP_E91C254AD588,potato,MND_B8828956892C,0.21,True,agri_envelope_ring_v1,20260903,v0.1
FRM_EB341ED6DEC0,LOC_E06ACAE374C4,Agra,UP,27.271318,77.94964,3.94,CRP_D955CA97E44D,maize,,,MND_316B3A33D09D,1.034,True,agri_envelope_ring_v1,20260903,v0.1
FRM_65DE234005F4,LOC_A4CF80F0206A,Patiala,PB,30.568539,76.32877,0.36,CRP_69E399851C84,cotton,CRP_C7952894B2A5,moong,MND_3F6468C86419,0.203,True,agri_envelope_ring_v1,20260903,v0.1
FRM_59AE9BECA5F7,LOC_EA66A71C0E23,Moga,PB,30.790525,75.304196,2.62,CRP_352B5B6699D8,mustard,,,MND_FE8D567E9001,1.628,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8B182C7B0242,LOC_8E40E8997824,Unnao,UP,26.593985,80.638187,0.68,CRP_5ED728C2FA5D,tomato,CRP_E91C254AD588,potato,MND_301551655568,1.255,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B97C8997749C,LOC_A53A6E236EA7,Malerkotla,PB,30.577216,75.821933,0.61,CRP_B2E55E456CF4,sugarcane,,,MND_DA6DF57ACFEE,0.089,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E300873BD75F,LOC_BBA75C3793F7,Lucknow,UP,26.893159,80.779056,2.79,CRP_CAA75103C53B,gram,CRP_2554D1918FBC,paddy,MND_F0BDDB3CC08D,0.197,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8F7B0CE92653,LOC_40BD2833418B,Barabanki,UP,27.066792,81.086533,2.99,CRP_352B5B6699D8,mustard,CRP_28F945D9AC9C,bajra,MND_F0BDDB3CC08D,1.314,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7689BF7703FD,LOC_719EE7AE9AD6,Fatehgarh Sahib,PB,30.663876,76.5387,2.05,CRP_E91C254AD588,potato,CRP_B2E55E456CF4,sugarcane,MND_D400EAD28DB3,1.63,True,agri_envelope_ring_v1,20260903,v0.1
FRM_EB00E3DFB8E4,LOC_185A866D793C,Meerut,UP,28.92314,77.885928,2.17,CRP_2554D1918FBC,paddy,CRP_28F945D9AC9C,bajra,MND_596F86458307,0.989,True,agri_envelope_ring_v1,20260903,v0.1
FRM_12B09B40C484,LOC_DF0F68099BD4,Shahjahanpur,UP,27.726192,79.996913,2.64,CRP_4DDD4816119A,arhar,,,MND_954F0551D2D8,0.934,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2C24CA025834,LOC_07D6DEBC0DB4,Yamunanagar,HR,30.209653,77.279547,5.36,CRP_BF35A2D3261F,cauliflower,,,MND_D5BFCB18509B,0.066,True,agri_envelope_ring_v1,20260903,v0.1
FRM_ADDAC7430198,LOC_3187FC77AE04,Unnao,UP,26.388594,80.605881,3.85,CRP_352B5B6699D8,mustard,CRP_D7A9EAD0B15C,barley,MND_954F0551D2D8,0.255,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2F65C4718647,LOC_FDC93775A619,Fatehabad,HR,29.59533,75.272691,4.23,CRP_28F945D9AC9C,bajra,,,MND_4427C76F4F6F,0.199,True,agri_envelope_ring_v1,20260903,v0.1
FRM_982C21E83CE0,LOC_05BBB44F679B,Nawanshahr,PB,31.084027,76.173274,2.2,CRP_E91C254AD588,potato,CRP_DE6C334339AC,wheat,MND_D400EAD28DB3,0.722,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E6ADA6DDFBF4,LOC_A7BF3BFDEA26,Muktsar,PB,30.305677,74.554335,0.63,CRP_5ED728C2FA5D,tomato,CRP_D955CA97E44D,maize,MND_AE02C36E7ACD,0.424,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7511811A1AF5,LOC_D75B815E8A85,Gorakhpur,UP,26.920521,83.252066,1.1,CRP_288971671685,onion,CRP_C7952894B2A5,moong,MND_362E0E09CB0D,1.687,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7C11A0CB4BA0,LOC_4A1E347C6F2B,Hisar,HR,28.972662,75.642053,7.73,CRP_C7952894B2A5,moong,CRP_DE6C334339AC,wheat,MND_CB2E88CD3113,1.615,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3EC3E8FA6A11,LOC_59542E8EE11E,Hardoi,UP,27.522844,80.240985,0.78,CRP_5ED728C2FA5D,tomato,CRP_CAA75103C53B,gram,MND_954F0551D2D8,1.475,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E4D1F21E29C1,LOC_10EF45002501,Sitapur,UP,27.394238,80.856407,1.06,CRP_28F945D9AC9C,bajra,,,MND_954F0551D2D8,0.723,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B512CFC31A86,LOC_FBEC4FC1D18E,Patiala,PB,30.29238,76.494038,0.89,CRP_CAA75103C53B,gram,CRP_DE6C334339AC,wheat,MND_9AE87167EF0F,0.53,True,agri_envelope_ring_v1,20260903,v0.1
FRM_871DB3456480,LOC_0163623C3753,Barnala,PB,30.241089,75.533954,1.43,CRP_E91C254AD588,potato,CRP_D955CA97E44D,maize,MND_DEA1CD5F415B,0.683,True,agri_envelope_ring_v1,20260903,v0.1
FRM_62771FD7A2FE,LOC_95F45E3D0D30,Barnala,PB,30.216156,75.508696,3.09,CRP_2554D1918FBC,paddy,,,MND_DEA1CD5F415B,1.04,True,agri_envelope_ring_v1,20260903,v0.1
FRM_12B5F65282E7,LOC_ED792703519C,Fazilka,PB,30.233699,73.904924,0.55,CRP_CAA75103C53B,gram,CRP_DE6C334339AC,wheat,MND_AE02C36E7ACD,1.947,True,agri_envelope_ring_v1,20260903,v0.1
FRM_55261977A64A,LOC_FFEA987136C8,Hathras,UP,27.524501,78.20936,0.75,CRP_288971671685,onion,CRP_5ED728C2FA5D,tomato,MND_316B3A33D09D,1.289,True,agri_envelope_ring_v1,20260903,v0.1
FRM_27959EF275AE,LOC_EBB5BFB4ED0F,Etah,UP,27.488388,78.62143,1.82,CRP_D7A9EAD0B15C,barley,CRP_7CC27C59C145,urad,MND_1BD2DF2540D5,1.358,True,agri_envelope_ring_v1,20260903,v0.1
FRM_ED3BBA9637F3,LOC_5FE96EA7BCE6,Ambala,HR,30.533669,76.823706,0.35,CRP_BF35A2D3261F,cauliflower,CRP_7CC27C59C145,urad,MND_3F6468C86419,0.275,True,agri_envelope_ring_v1,20260903,v0.1
FRM_776040EC7FCE,LOC_9A4C653BFEF1,Jind,HR,29.314858,76.089146,0.27,CRP_CAA75103C53B,gram,CRP_B2E55E456CF4,sugarcane,MND_07DDCCA966AE,0.289,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A61BC0CE9D6E,LOC_B36189C08E92,Hapur,UP,28.845224,77.733204,2.21,CRP_CAA75103C53B,gram,CRP_B2E55E456CF4,sugarcane,MND_96D277426B8A,1.234,True,agri_envelope_ring_v1,20260903,v0.1
FRM_8948145766CB,LOC_C9C325A9A4EC,Muzaffarnagar,UP,29.476357,77.523232,8.75,CRP_C7952894B2A5,moong,CRP_4DDD4816119A,arhar,MND_C163C6E4A832,1.658,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3D80ECD46F40,LOC_13EA26A2DB59,Kapurthala,PB,31.421885,75.574761,3.82,CRP_D7A9EAD0B15C,barley,CRP_B2E55E456CF4,sugarcane,MND_784599D2DCF5,0.645,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3F64FAE80835,LOC_D697378AC6FF,Mainpuri,UP,27.116444,78.939627,4.03,CRP_DE6C334339AC,wheat,CRP_4DDD4816119A,arhar,MND_316B3A33D09D,0.404,True,agri_envelope_ring_v1,20260903,v0.1
FRM_34AB764F957D,LOC_2885F3CFFE81,Etah,UP,27.48772,78.692058,6.01,CRP_4DDD4816119A,arhar,CRP_BF35A2D3261F,cauliflower,MND_1BD2DF2540D5,0.251,True,agri_envelope_ring_v1,20260903,v0.1
FRM_34CE14518153,LOC_5C26062926AD,Jind,HR,29.309198,76.037114,1.11,CRP_D7A9EAD0B15C,barley,CRP_352B5B6699D8,mustard,MND_07DDCCA966AE,2.42,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F75AC5256B11,LOC_E561CC0C15EA,Faridkot,PB,30.521551,74.720418,7.57,CRP_69E399851C84,cotton,,,MND_AE02C36E7ACD,0.968,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F3248E337B95,LOC_1E96754F1B7E,Fazilka,PB,30.170892,73.989738,2.83,CRP_D955CA97E44D,maize,CRP_D7A9EAD0B15C,barley,MND_AE02C36E7ACD,0.523,True,agri_envelope_ring_v1,20260903,v0.1
FRM_5305B1C1D755,LOC_B2565FD761F3,Ferozepur,PB,31.076104,74.638012,1.62,CRP_D7A9EAD0B15C,barley,CRP_352B5B6699D8,mustard,MND_FE8D567E9001,0.807,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A2206B40DFE3,LOC_87B589ACAA23,Nuh,HR,28.126164,76.950788,1.5,CRP_352B5B6699D8,mustard,CRP_288971671685,onion,MND_3F94E23EB0A5,1.03,True,agri_envelope_ring_v1,20260903,v0.1
FRM_D9A80BF876AA,LOC_30566802A547,Etawah,UP,26.852182,78.77558,0.78,CRP_BF35A2D3261F,cauliflower,CRP_CAA75103C53B,gram,MND_1BD2DF2540D5,1.1,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4FEE71BA98E1,LOC_F16CC0CBC07A,Yamunanagar,HR,30.137634,77.089068,1.55,CRP_E91C254AD588,potato,CRP_352B5B6699D8,mustard,MND_3F6468C86419,1.289,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C50916FCC3B0,LOC_9E49EE31D5CE,Kapurthala,PB,31.374938,75.579633,0.88,CRP_DE6C334339AC,wheat,CRP_C7952894B2A5,moong,MND_46CD786BC585,1.451,True,agri_envelope_ring_v1,20260903,v0.1
FRM_97E65DC75746,LOC_3A4533B938C2,Baghpat,UP,29.043762,77.097379,5.04,CRP_D7A9EAD0B15C,barley,CRP_288971671685,onion,MND_538E435A4360,0.667,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C002BF9DEB7B,LOC_629E410620A6,Fatehgarh Sahib,PB,30.693041,76.323779,3.09,CRP_C7952894B2A5,moong,CRP_8F398886C326,sunflower,MND_9AE87167EF0F,1.429,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3B923E818FA6,LOC_DFA295AA1D53,Mahendragarh,HR,28.278139,75.986381,1.25,CRP_5ED728C2FA5D,tomato,CRP_BF35A2D3261F,cauliflower,MND_F02880680127,1.158,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2BF86F944DF0,LOC_4A1C12FAA7FF,Bijnor,UP,29.318102,78.309793,2.6,CRP_352B5B6699D8,mustard,,,MND_05333875B51A,0.547,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9C6F785A600D,LOC_45A1302593E1,Meerut,UP,29.129359,77.740359,3.67,CRP_5ED728C2FA5D,tomato,,,MND_596F86458307,0.354,True,agri_envelope_ring_v1,20260903,v0.1
FRM_434E5F910D69,LOC_60889CC51F28,Etawah,UP,26.966656,79.195259,2.09,CRP_DE6C334339AC,wheat,CRP_5ED728C2FA5D,tomato,MND_316B3A33D09D,0.554,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E2D3BB24C9B9,LOC_30DB022483EF,Bijnor,UP,29.35119,78.242707,1.93,CRP_D7A9EAD0B15C,barley,CRP_4DDD4816119A,arhar,MND_B8828956892C,1.491,True,agri_envelope_ring_v1,20260903,v0.1
FRM_7A75516425FA,LOC_CDA88C8D2303,Gurdaspur,PB,32.007044,75.310896,6.78,CRP_E91C254AD588,potato,CRP_352B5B6699D8,mustard,MND_E2F2E16B54CD,0.511,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C6C85047A1CB,LOC_2BF2B4B2734E,Bareilly,UP,28.481975,79.201053,3.43,CRP_BF35A2D3261F,cauliflower,,,MND_9AC86A6D5AEC,0.624,True,agri_envelope_ring_v1,20260903,v0.1
FRM_378AE3C61101,LOC_1162988D1108,Gorakhpur,UP,26.658683,83.525023,2.48,CRP_5ED728C2FA5D,tomato,CRP_2554D1918FBC,paddy,MND_362E0E09CB0D,0.818,True,agri_envelope_ring_v1,20260903,v0.1
FRM_0B5023C86DE7,LOC_3C0C20D331FC,Hathras,UP,27.62938,78.189616,3.59,CRP_28F945D9AC9C,bajra,CRP_BF35A2D3261F,cauliflower,MND_316B3A33D09D,0.679,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9F47AFBE9948,LOC_A5020F210CCB,Nawanshahr,PB,30.973823,76.208748,2.19,CRP_CAA75103C53B,gram,,,MND_D3D37BB2E2D7,0.949,True,agri_envelope_ring_v1,20260903,v0.1
FRM_EC13E995DDD6,LOC_DCE21A36E804,Mahendragarh,HR,28.396361,75.998146,1.12,CRP_5ED728C2FA5D,tomato,CRP_E91C254AD588,potato,MND_F02880680127,2.392,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F6584CA46F03,LOC_F9DAD14D407F,Hathras,UP,27.462851,78.066818,0.45,CRP_CAA75103C53B,gram,CRP_5ED728C2FA5D,tomato,MND_316B3A33D09D,0.887,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F15337D90DCF,LOC_777FF498DA07,Jalandhar,PB,31.352109,75.532615,1.33,CRP_8F398886C326,sunflower,,,MND_46CD786BC585,0.77,True,agri_envelope_ring_v1,20260903,v0.1
FRM_5D75FAA9D50A,LOC_8FC459C90F95,Ambala,HR,30.189219,76.954155,2.67,CRP_69E399851C84,cotton,CRP_BF35A2D3261F,cauliflower,MND_3F6468C86419,0.545,True,agri_envelope_ring_v1,20260903,v0.1
FRM_6ED5DD84B37A,LOC_6F57A4C6E834,Agra,UP,26.993831,78.304846,0.87,CRP_B2E55E456CF4,sugarcane,,,MND_5B5C6B926181,0.461,True,agri_envelope_ring_v1,20260903,v0.1
FRM_9A6CA3E6C9D6,LOC_2125A11F87E9,Kurukshetra,HR,29.963115,76.672013,1.5,CRP_D7A9EAD0B15C,barley,,,MND_3F6468C86419,1.755,True,agri_envelope_ring_v1,20260903,v0.1
FRM_91F3C714C597,LOC_08F4FDF47329,Muzaffarnagar,UP,29.507118,77.910456,0.88,CRP_E91C254AD588,potato,CRP_D955CA97E44D,maize,MND_05333875B51A,0.856,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A01C44B09C70,LOC_2A301462DD49,Patiala,PB,30.243718,76.451918,9.2,CRP_5ED728C2FA5D,tomato,,,MND_3F6468C86419,0.486,True,agri_envelope_ring_v1,20260903,v0.1
FRM_AF0BC11165E0,LOC_ACE77ACAB0D1,Rewari,HR,28.044947,76.666962,0.88,CRP_7CC27C59C145,urad,CRP_5ED728C2FA5D,tomato,MND_3F94E23EB0A5,1.296,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E3F2EAF80071,LOC_6F2815EA427C,Bulandshahr,UP,28.527181,77.910361,0.97,CRP_5ED728C2FA5D,tomato,CRP_4DDD4816119A,arhar,MND_596F86458307,0.483,True,agri_envelope_ring_v1,20260903,v0.1
FRM_C177ECBE1D0D,LOC_FB78B1ECE4B2,Malerkotla,PB,30.590822,75.778414,1.49,CRP_D955CA97E44D,maize,CRP_DE6C334339AC,wheat,MND_DEA1CD5F415B,1.146,True,agri_envelope_ring_v1,20260903,v0.1
FRM_4577C3DD6AEC,LOC_23AC7DA9CC89,Barnala,PB,30.469127,75.523675,3.58,CRP_D955CA97E44D,maize,CRP_8F398886C326,sunflower,MND_548773D47A30,1.365,True,agri_envelope_ring_v1,20260903,v0.1
FRM_BD9BA68FB58E,LOC_15BA98C5FFB8,Bareilly,UP,28.43594,79.210345,2.87,CRP_288971671685,onion,CRP_2554D1918FBC,paddy,MND_9AC86A6D5AEC,1.172,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A7499AA0F97A,LOC_A93DC629E968,Jind,HR,29.342089,76.073636,3.74,CRP_2554D1918FBC,paddy,CRP_E91C254AD588,potato,MND_F02880680127,1.522,True,agri_envelope_ring_v1,20260903,v0.1
FRM_76ED30C4C274,LOC_B8E82BA5855B,Prayagraj,UP,25.311959,81.961588,2.95,CRP_D955CA97E44D,maize,CRP_DE6C334339AC,wheat,MND_EE2349EB6FB3,1.443,True,agri_envelope_ring_v1,20260903,v0.1
FRM_FF3F79B76A96,LOC_9DB11A399615,Baghpat,UP,28.904993,77.441756,0.91,CRP_352B5B6699D8,mustard,CRP_D955CA97E44D,maize,MND_4217655002FF,1.043,True,agri_envelope_ring_v1,20260903,v0.1
FRM_975B3A1724B7,LOC_7FABE930A841,Sangrur,PB,30.30142,75.575337,0.64,CRP_CAA75103C53B,gram,CRP_E91C254AD588,potato,MND_DEA1CD5F415B,1.677,True,agri_envelope_ring_v1,20260903,v0.1
FRM_2C1269E8FF2F,LOC_A0A013E6E4B6,Nawanshahr,PB,31.105991,76.180625,3.98,CRP_E91C254AD588,potato,CRP_2554D1918FBC,paddy,MND_DA6DF57ACFEE,0.856,True,agri_envelope_ring_v1,20260903,v0.1
FRM_1DDE26F31442,LOC_4336203858D1,Meerut,UP,28.761699,77.723218,0.77,CRP_BF35A2D3261F,cauliflower,,,MND_4217655002FF,0.459,True,agri_envelope_ring_v1,20260903,v0.1
FRM_EAF70E942E35,LOC_62A3444B1071,Bathinda,PB,30.277418,74.789054,2.65,CRP_8F398886C326,sunflower,CRP_B2E55E456CF4,sugarcane,MND_AE02C36E7ACD,1.123,True,agri_envelope_ring_v1,20260903,v0.1
FRM_B1AE9AEF82BA,LOC_6CEACC372182,Varanasi,UP,25.50825,83.075434,0.97,CRP_BF35A2D3261F,cauliflower,CRP_5ED728C2FA5D,tomato,MND_EE2349EB6FB3,0.192,True,agri_envelope_ring_v1,20260903,v0.1
FRM_3059E9184AA4,LOC_32ADF0295524,Ferozepur,PB,31.098733,74.703456,8.01,CRP_B2E55E456CF4,sugarcane,CRP_D955CA97E44D,maize,MND_FE8D567E9001,1.839,True,agri_envelope_ring_v1,20260903,v0.1
FRM_5432B12916CB,LOC_C60CB9C5A001,Gurugram,HR,28.533491,77.084341,0.59,CRP_CAA75103C53B,gram,CRP_28F945D9AC9C,bajra,MND_A59F6598A624,0.78,True,agri_envelope_ring_v1,20260903,v0.1
FRM_F643588723A3,LOC_2DD8759B2434,Sirsa,HR,29.742984,74.884811,1.83,CRP_E91C254AD588,potato,CRP_8F398886C326,sunflower,MND_5C10FF171343,1.369,True,agri_envelope_ring_v1,20260903,v0.1
FRM_A34547E4EE1D,LOC_9B3FB2D0B676,Sambhal,UP,28.386582,78.557732,0.31,CRP_CAA75103C53B,gram,CRP_D955CA97E44D,maize,MND_2E59AF542C18,0.856,True,agri_envelope_ring_v1,20260903,v0.1
FRM_70EE8C453C91,LOC_295AB7B6EA4E,Kanpur Nagar,UP,26.422249,80.405548,2.91,CRP_CAA75103C53B,gram,CRP_4DDD4816119A,arhar,MND_9AC86A6D5AEC,0.185,True,agri_envelope_ring_v1,20260903,v0.1
FRM_22396AE25163,LOC_7B1E8D38A718,Ludhiana,PB,31.08695,75.814802,1.07,CRP_D955CA97E44D,maize,CRP_8F398886C326,sunflower,MND_DA6DF57ACFEE,1.268,True,agri_envelope_ring_v1,20260903,v0.1
FRM_E57B72DFA005,LOC_B4D3EADA7052,Jind,HR,29.254025,76.598848,0.47,CRP_8F398886C326,sunflower,,,MND_07DDCCA966AE,0.302,True,agri_envelope_ring_v1,20260903,v0.1
FRM_356D0B5F0AD7,LOC_4AFD7BB1CD5E,Nuh,HR,27.968802,77.000354,0.34,CRP_28F945D9AC9C,bajra,,,MND_BBFD6D659730,0.487,True,agri_envelope_ring_v1,20260903,v0.1
